dock_time	ligand	protein
6.276180982589722	0428	2jam
20.154132843017578	0429	2jam
8.036373138427734	0436	2jam
10.598667860031128	0439	2jam
28.155439853668213	0441	2jam
23.632824182510376	0444	2jam
5.2564170360565186	0454	2jam
12.86772608757019	0455	2jam
14.081401109695435	0459	2jam
12.52509093284607	0467	2jam
15.863786935806274	0469	2jam
9.924938917160034	0471	2jam
18.315247297286987	0473	2jam
18.733561038970947	0483	2jam
33.14961099624634	0484	2jam
21.419341802597046	0485	2jam
13.34068489074707	0500	2jam
4.0786049365997314	0502	2jam
4.557869911193848	0504	2jam
6.899782180786133	0505	2jam
16.806785106658936	0513	2jam
12.418903112411499	0526	2jam
8.442036867141724	0550	2jam
9.1023850440979	0556	2jam
4.483264207839966	0558	2jam
10.304081201553345	0559	2jam
10.78020191192627	0566	2jam
16.451133251190186	0571	2jam
7.0647149085998535	0578	2jam
12.538459062576294	0579	2jam
3.0652332305908203	0588	2jam
2.9723970890045166	0591	2jam
4.060913801193237	0592	2jam
9.213562965393066	0596	2jam
20.524738073349	0610	2jam
19.186779975891113	0611	2jam
8.824868202209473	0616	2jam
6.560378074645996	0617	2jam
4.817384958267212	0624	2jam
19.832183837890625	0625	2jam
18.501482009887695	0626	2jam
13.940337896347046	0631	2jam
16.880650997161865	0648	2jam
14.200265884399414	0653	2jam
7.0712902545928955	0662	2jam
7.227359056472778	0663	2jam
10.852834701538086	0666	2jam
7.084013938903809	0670	2jam
10.460268020629883	0677	2jam
6.281306028366089	0680	2jam
7.588039875030518	0681	2jam
1.6926391124725342	0683	2jam
1.6781246662139893	0684	2jam
12.888908863067627	0692	2jam
15.191400051116943	0693	2jam
6.1863181591033936	0695	2jam
12.01909613609314	0696	2jam
21.697000741958618	0699	2jam
14.098603010177612	0706	2jam
16.53368091583252	0708	2jam
12.772534847259521	0709	2jam
13.346954107284546	0716	2jam
6.8008036613464355	0723	2jam
4.865778923034668	0727	2jam
11.208136796951294	0729	2jam
3.9964332580566406	0737	2jam
13.123210906982422	0743	2jam
10.334264993667603	0746	2jam
11.53607988357544	0754	2jam
10.866662979125977	0755	2jam
20.636144876480103	0767	2jam
8.566004991531372	0769	2jam
22.569900035858154	0776	2jam
26.774478673934937	0783	2jam
26.25224018096924	0784	2jam
9.517671823501587	0786	2jam
4.127493858337402	0789	2jam
7.75403618812561	0790	2jam
15.943816184997559	0797	2jam
17.345598220825195	0800	2jam
13.801130056381226	0803	2jam
21.47701907157898	0814	2jam
13.948177814483643	0827	2jam
10.464745998382568	0833	2jam
9.636449575424194	0834	2jam
9.236369848251343	0835	2jam
9.737569808959961	0836	2jam
20.16562795639038	0847	2jam
12.677389144897461	0850	2jam
11.447602272033691	0860	2jam
17.04467463493347	0861	2jam
13.654255151748657	0862	2jam
13.478332042694092	0865	2jam
15.825229167938232	0872	2jam
20.116708993911743	0873	2jam
13.646745920181274	0874	2jam
14.725596904754639	0886	2jam
6.493598937988281	0892	2jam
6.51001501083374	0895	2jam
13.075255155563354	0906	2jam
6.399983167648315	0908	2jam
8.528790950775146	0910	2jam
8.056960105895996	0920	2jam
14.65567398071289	0924	2jam
14.201681137084961	0935	2jam
10.87200117111206	0937	2jam
7.678720951080322	0950	2jam
13.699158906936646	0956	2jam
9.394454717636108	0961	2jam
11.48270583152771	0969	2jam
4.115938901901245	0971	2jam
5.201703786849976	0978	2jam
4.187536954879761	0979	2jam
7.154981851577759	0980	2jam
17.8349769115448	0983	2jam
9.074982166290283	0985	2jam
11.160852909088135	0991	2jam
7.985038757324219	0993	2jam
34.26947808265686	0999	2jam
7.893187046051025	1001	2jam
12.265768051147461	1008	2jam
18.366825103759766	1011	2jam
22.5055890083313	1027	2jam
11.8320791721344	1028	2jam
15.556541919708252	1037	2jam
20.201677083969116	1040	2jam
16.15577983856201	1042	2jam
13.573941946029663	1043	2jam
12.461482048034668	1044	2jam
10.200024127960205	1051	2jam
12.631935119628906	1056	2jam
18.1458740234375	1061	2jam
17.08755588531494	1073	2jam
14.572167873382568	1076	2jam
13.606399059295654	1081	2jam
13.859169721603394	1084	2jam
9.015990018844604	1089	2jam
9.053509950637817	1100	2jam
9.62576699256897	1101	2jam
24.056273937225342	1105	2jam
28.145092010498047	1112	2jam
18.069424867630005	1113	2jam
14.222080945968628	1114	2jam
12.251286029815674	1130	2jam
26.614875078201294	1133	2jam
16.73036789894104	1143	2jam
6.509737968444824	1151	2jam
7.975306034088135	1157	2jam
9.632903814315796	1160	2jam
17.91575026512146	1161	2jam
31.593306064605713	1177	2jam
28.500698804855347	1178	2jam
23.414633989334106	1180	2jam
6.127057075500488	1192	2jam
9.917288064956665	1193	2jam
7.252432107925415	1206	2jam
7.055836200714111	1209	2jam
9.887357234954834	1211	2jam
12.938445806503296	1217	2jam
11.245748043060303	1219	2jam
9.571271896362305	1220	2jam
7.538831949234009	1222	2jam
10.103182077407837	1224	2jam
7.259188890457153	1226	2jam
25.175561904907227	1231	2jam
14.513813018798828	1236	2jam
15.183626890182495	1237	2jam
5.250112056732178	1248	2jam
21.3036949634552	1255	2jam
15.670356035232544	1256	2jam
9.492690801620483	1265	2jam
9.215571165084839	1266	2jam
27.603867292404175	1271	2jam
30.433282136917114	1280	2jam
11.485246896743774	1282	2jam
28.12451720237732	1284	2jam
24.44100594520569	1285	2jam
5.612144231796265	1295	2jam
23.61280584335327	1299	2jam
5.469123840332031	1300	2jam
6.536513090133667	1301	2jam
19.288259983062744	1310	2jam
18.93699312210083	1314	2jam
18.377802848815918	1315	2jam
13.664756059646606	1325	2jam
10.042593002319336	1329	2jam
16.108973264694214	1337	2jam
12.846702098846436	1341	2jam
42.25794005393982	1343	2jam
12.229361057281494	1355	2jam
5.6458048820495605	1357	2jam
21.25289821624756	1360	2jam
11.724836111068726	1372	2jam
19.92423915863037	1381	2jam
18.740822076797485	1386	2jam
9.715439081192017	1388	2jam
9.792379140853882	1404	2jam
4.09661078453064	1405	2jam
7.377990245819092	1413	2jam
17.015825033187866	1415	2jam
21.422272205352783	1428	2jam
4.987505912780762	1432	2jam
10.735962867736816	1433	2jam
8.782920837402344	1434	2jam
20.012655019760132	1435	2jam
24.341272115707397	1436	2jam
20.38943076133728	1444	2jam
25.86714506149292	1447	2jam
17.627767086029053	1466	2jam
19.55186676979065	1471	2jam
27.13140106201172	1477	2jam
21.462627172470093	1486	2jam
12.1494140625	1487	2jam
15.676764965057373	1491	2jam
21.415629863739014	1506	2jam
16.290377855300903	1507	2jam
22.25979995727539	1511	2jam
10.024780988693237	1516	2jam
12.976970911026001	1518	2jam
6.036976337432861	1521	2jam
8.65640902519226	1523	2jam
11.220335006713867	1525	2jam
12.704478025436401	1531	2jam
13.002959728240967	1533	2jam
13.17118787765503	1535	2jam
15.484999895095825	1536	2jam
21.918877124786377	1539	2jam
4.6756370067596436	1548	2jam
8.890341997146606	1553	2jam
16.169076919555664	1571	2jam
17.75565505027771	1576	2jam
11.766043186187744	1581	2jam
10.207187175750732	1586	2jam
9.150868892669678	1591	2jam
8.233680963516235	1594	2jam
11.236531972885132	1599	2jam
11.278674840927124	1609	2jam
14.998377799987793	1612	2jam
9.292980909347534	1622	2jam
18.192059993743896	1624	2jam
24.572195053100586	1630	2jam
10.903902053833008	1631	2jam
14.124447107315063	1637	2jam
29.28780698776245	1638	2jam
2.8933870792388916	1651	2jam
12.612386226654053	1657	2jam
16.616341829299927	1660	2jam
18.151999950408936	1666	2jam
27.411413192749023	1673	2jam
7.6771910190582275	1676	2jam
12.787335872650146	1687	2jam
17.705777883529663	1689	2jam
20.06829595565796	1690	2jam
22.16606903076172	1691	2jam
13.213541030883789	1699	2jam
2.9786689281463623	1706	2jam
16.88687491416931	1711	2jam
12.43004584312439	1718	2jam
12.697481870651245	1721	2jam
18.36741590499878	1726	2jam
14.314663887023926	1732	2jam
17.913702964782715	1736	2jam
14.765047788619995	1741	2jam
18.492740869522095	1744	2jam
19.027693033218384	1745	2jam
10.155611038208008	1750	2jam
10.696274042129517	1758	2jam
24.500184774398804	1764	2jam
6.661689758300781	1781	2jam
12.451606035232544	1788	2jam
11.071033954620361	1789	2jam
10.849580764770508	1790	2jam
7.080683946609497	1801	2jam
9.954355001449585	1802	2jam
6.8682920932769775	1804	2jam
13.129008769989014	1806	2jam
6.3472089767456055	1808	2jam
22.425448894500732	1810	2jam
19.943022966384888	1816	2jam
5.020761966705322	1822	2jam
13.974639177322388	1825	2jam
25.000136375427246	1835	2jam
16.032535076141357	1837	2jam
16.264603853225708	1846	2jam
8.416487216949463	1850	2jam
12.424839973449707	1852	2jam
15.642450094223022	1856	2jam
17.590596914291382	1863	2jam
11.91410207748413	1865	2jam
10.863619089126587	1871	2jam
11.10124683380127	1893	2jam
8.044080972671509	1894	2jam
15.660295248031616	1895	2jam
24.380801916122437	1906	2jam
14.282397985458374	1913	2jam
19.196690797805786	1927	2jam
13.74566912651062	1928	2jam
19.334346055984497	1930	2jam
9.31842303276062	1936	2jam
19.973494052886963	1937	2jam
10.167732954025269	1939	2jam
15.76579999923706	1940	2jam
4.107948064804077	1941	2jam
11.358459711074829	1943	2jam
8.246073007583618	1945	2jam
23.194315195083618	1956	2jam
23.326139211654663	1957	2jam
10.656553983688354	1958	2jam
14.192192077636719	1960	2jam
10.27094292640686	1966	2jam
9.543374061584473	1969	2jam
5.747750997543335	1971	2jam
5.155908107757568	1973	2jam
9.860265016555786	1974	2jam
8.561910152435303	1976	2jam
5.746676921844482	1982	2jam
9.8470778465271	1986	2jam
12.373757123947144	1991	2jam
10.130772829055786	2003	2jam
10.87148380279541	2004	2jam
6.630747079849243	2012	2jam
7.561228036880493	2014	2jam
7.9475789070129395	2017	2jam
5.050570964813232	2020	2jam
11.10337495803833	2028	2jam
16.730180740356445	2032	2jam
13.030108213424683	2033	2jam
18.917309999465942	2041	2jam
15.214011192321777	2043	2jam
14.266402006149292	2046	2jam
18.189257860183716	2063	2jam
15.588865041732788	2072	2jam
14.84131908416748	2079	2jam
21.491544008255005	2087	2jam
10.877695083618164	2091	2jam
10.525688886642456	2103	2jam
4.478528738021851	2105	2jam
3.971637010574341	2109	2jam
19.346212148666382	2116	2jam
12.528041362762451	2121	2jam
17.573939085006714	2122	2jam
6.7727696895599365	2124	2jam
16.091681003570557	2134	2jam
16.49237608909607	2136	2jam
9.96141505241394	2139	2jam
8.224699020385742	2149	2jam
16.081340789794922	2163	2jam
8.805007696151733	2164	2jam
14.803998947143555	2170	2jam
10.076184034347534	2177	2jam
11.97849988937378	2184	2jam
15.136417150497437	2195	2jam
15.52994179725647	2197	2jam
23.269532918930054	2210	2jam
10.648072004318237	2213	2jam
11.383502721786499	2214	2jam
16.06313705444336	2225	2jam
8.287178039550781	2231	2jam
11.159285068511963	2242	2jam
8.933483839035034	2266	2jam
9.361564874649048	2267	2jam
6.816593170166016	2270	2jam
10.418639898300171	2271	2jam
17.7875657081604	2272	2jam
4.292590856552124	2275	2jam
4.266833066940308	2276	2jam
20.153641939163208	2281	2jam
18.074827671051025	2282	2jam
18.09281325340271	2284	2jam
23.45361590385437	2285	2jam
18.832077026367188	2286	2jam
30.315092086791992	2298	2jam
6.809783935546875	2301	2jam
10.712083101272583	2304	2jam
15.22037672996521	2319	2jam
12.08560585975647	2330	2jam
17.11723494529724	2334	2jam
29.872601985931396	2335	2jam
11.543094873428345	2345	2jam
6.265703916549683	2349	2jam
5.99521279335022	2350	2jam
23.84137797355652	2357	2jam
18.035330057144165	2358	2jam
13.219280004501343	2359	2jam
12.002589225769043	2361	2jam
19.728761196136475	2363	2jam
19.793471813201904	2364	2jam
18.31227707862854	2365	2jam
13.462605714797974	2373	2jam
22.08468198776245	2375	2jam
23.566312074661255	2377	2jam
9.69203805923462	2380	2jam
15.258748054504395	2381	2jam
13.41402292251587	2386	2jam
18.857354879379272	2402	2jam
8.990442991256714	2403	2jam
21.276915311813354	2416	2jam
13.604372024536133	2417	2jam
15.443500757217407	2419	2jam
15.933484077453613	2420	2jam
7.765686988830566	2432	2jam
12.236182928085327	2439	2jam
15.673354148864746	2440	2jam
27.696501970291138	2447	2jam
35.641371965408325	0002	2qfa
34.07634496688843	0003	2qfa
27.237587928771973	0004	2qfa
59.76788401603699	0005	2qfa
28.875686168670654	0006	2qfa
44.122607946395874	0011	2qfa
42.84316873550415	0017	2qfa
39.13256001472473	0018	2qfa
38.24474906921387	0020	2qfa
45.97781205177307	0023	2qfa
9.063818454742432	0026	2qfa
13.43747091293335	0031	2qfa
24.770864963531494	0033	2qfa
26.680947065353394	0035	2qfa
14.46024489402771	0037	2qfa
6.036170959472656	0039	2qfa
5.546785593032837	0056	2qfa
5.556116819381714	0064	2qfa
6.0548248291015625	0067	2qfa
6.214108943939209	0081	2qfa
9.177872896194458	0085	2qfa
12.940277099609375	0095	2qfa
16.11209487915039	0106	2qfa
25.862483978271484	0107	2qfa
15.694452047348022	0111	2qfa
18.243349075317383	0127	2qfa
14.083802700042725	0129	2qfa
14.990206956863403	0130	2qfa
12.578351259231567	0131	2qfa
13.18477988243103	0136	2qfa
7.776832103729248	0137	2qfa
6.522770166397095	0138	2qfa
6.2945778369903564	0141	2qfa
11.260119915008545	0152	2qfa
28.401055335998535	0153	2qfa
16.337222814559937	0156	2qfa
35.63217902183533	0167	2qfa
43.10703897476196	0169	2qfa
43.82787203788757	0170	2qfa
21.674265146255493	0175	2qfa
28.20083999633789	0176	2qfa
38.74887228012085	0182	2qfa
29.1456081867218	0184	2qfa
22.58011221885681	0188	2qfa
35.48780012130737	0191	2qfa
10.411019086837769	0199	2qfa
5.003057956695557	0200	2qfa
10.851083993911743	0201	2qfa
7.89122200012207	0205	2qfa
5.686818599700928	0211	2qfa
7.800624847412109	0213	2qfa
20.436920166015625	0216	2qfa
17.74580693244934	0219	2qfa
17.870214223861694	0226	2qfa
33.54315781593323	0231	2qfa
8.645386934280396	0235	2qfa
15.31118106842041	0243	2qfa
8.42104697227478	0244	2qfa
7.520715713500977	0247	2qfa
29.139060020446777	0257	2qfa
32.189460039138794	0263	2qfa
34.01843309402466	0265	2qfa
17.0836660861969	0274	2qfa
19.096482753753662	0278	2qfa
23.28650188446045	0289	2qfa
10.581714153289795	0293	2qfa
25.031559944152832	0294	2qfa
13.147279024124146	0302	2qfa
9.768183708190918	0305	2qfa
25.086837768554688	0309	2qfa
23.143500804901123	0320	2qfa
32.90015196800232	0324	2qfa
48.136574268341064	0346	2qfa
31.216877937316895	0347	2qfa
25.172894954681396	0349	2qfa
25.367316007614136	0351	2qfa
26.46317195892334	0354	2qfa
30.14342498779297	0361	2qfa
37.59571194648743	0362	2qfa
22.36765694618225	0364	2qfa
15.796926975250244	0381	2qfa
17.237757921218872	0382	2qfa
15.045922040939331	0385	2qfa
24.112969875335693	0386	2qfa
9.702958106994629	0393	2qfa
15.527379989624023	0395	2qfa
15.623049020767212	0399	2qfa
17.339077949523926	0400	2qfa
17.00853180885315	0408	2qfa
25.67301893234253	0411	2qfa
27.694181203842163	0412	2qfa
29.012808084487915	0414	2qfa
22.714940786361694	0416	2qfa
9.502835988998413	0421	2qfa
6.498481750488281	0425	2qfa
16.430094957351685	0426	2qfa
6.774309873580933	0428	2qfa
32.184062004089355	0429	2qfa
9.018221855163574	0436	2qfa
11.69625186920166	0439	2qfa
36.23190379142761	0441	2qfa
29.80069923400879	0444	2qfa
5.25050687789917	0454	2qfa
15.141133785247803	0455	2qfa
14.662082195281982	0459	2qfa
15.79918098449707	0467	2qfa
19.79244589805603	0469	2qfa
13.957804203033447	0471	2qfa
24.634995937347412	0473	2qfa
23.611135959625244	0483	2qfa
41.625792026519775	0484	2qfa
41.03399896621704	0485	2qfa
13.866137742996216	0500	2qfa
3.849600076675415	0502	2qfa
4.315274000167847	0504	2qfa
6.728101968765259	0505	2qfa
24.322546005249023	0513	2qfa
13.558649063110352	0526	2qfa
9.125731229782104	0550	2qfa
8.779073238372803	0556	2qfa
4.1831159591674805	0558	2qfa
9.990231990814209	0559	2qfa
10.728520393371582	0566	2qfa
17.728888988494873	0571	2qfa
6.991227149963379	0578	2qfa
12.503780126571655	0579	2qfa
2.855109930038452	0588	2qfa
2.7912633419036865	0591	2qfa
3.83267879486084	0592	2qfa
12.527369022369385	0596	2qfa
23.966425895690918	0610	2qfa
24.252229928970337	0611	2qfa
9.352881908416748	0616	2qfa
8.153301000595093	0617	2qfa
5.40129280090332	0624	2qfa
24.381314992904663	0625	2qfa
23.235267162322998	0626	2qfa
15.844916820526123	0631	2qfa
19.27202296257019	0648	2qfa
18.235337018966675	0653	2qfa
8.81637191772461	0662	2qfa
9.200025796890259	0663	2qfa
13.115771055221558	0666	2qfa
8.274441957473755	0670	2qfa
14.431303977966309	0677	2qfa
7.69124698638916	0680	2qfa
10.630330801010132	0681	2qfa
1.6132709980010986	0683	2qfa
1.6389219760894775	0684	2qfa
14.566494941711426	0692	2qfa
19.28630495071411	0693	2qfa
7.551660060882568	0695	2qfa
12.246147871017456	0696	2qfa
22.716517210006714	0699	2qfa
20.44960618019104	0706	2qfa
23.23301124572754	0708	2qfa
16.495341062545776	0709	2qfa
16.73409914970398	0716	2qfa
6.694365978240967	0723	2qfa
4.948822975158691	0727	2qfa
14.866879940032959	0729	2qfa
4.628062963485718	0737	2qfa
15.911993026733398	0743	2qfa
13.949099063873291	0746	2qfa
13.97704291343689	0754	2qfa
15.042165040969849	0755	2qfa
22.759902000427246	0767	2qfa
10.364285945892334	0769	2qfa
24.5819308757782	0776	2qfa
35.30400204658508	0783	2qfa
39.14105534553528	0784	2qfa
11.244382858276367	0786	2qfa
4.412251949310303	0789	2qfa
9.405956983566284	0790	2qfa
20.43476390838623	0797	2qfa
23.012814044952393	0800	2qfa
20.104451179504395	0803	2qfa
28.10189390182495	0814	2qfa
17.681795835494995	0827	2qfa
10.366381883621216	0833	2qfa
10.29605507850647	0834	2qfa
9.87144684791565	0835	2qfa
10.178932905197144	0836	2qfa
26.19878602027893	0847	2qfa
12.163763046264648	0850	2qfa
11.655383110046387	0860	2qfa
20.843451976776123	0861	2qfa
15.272176265716553	0862	2qfa
19.460350036621094	0865	2qfa
19.509387969970703	0872	2qfa
21.507676124572754	0873	2qfa
15.871251106262207	0874	2qfa
17.21433925628662	0886	2qfa
7.373898983001709	0892	2qfa
7.6268110275268555	0895	2qfa
15.091192960739136	0906	2qfa
6.512404918670654	0908	2qfa
10.250036001205444	0910	2qfa
9.989797830581665	0920	2qfa
20.392845630645752	0924	2qfa
15.425903797149658	0935	2qfa
12.635219812393188	0937	2qfa
9.753226041793823	0950	2qfa
14.608837127685547	0956	2qfa
15.580904960632324	0961	2qfa
13.175143957138062	0969	2qfa
4.61385703086853	0971	2qfa
5.251993179321289	0978	2qfa
4.826059103012085	0979	2qfa
8.073336601257324	0980	2qfa
27.435898303985596	0983	2qfa
9.272987127304077	0985	2qfa
15.377120018005371	0991	2qfa
8.12009882926941	0993	2qfa
45.568827867507935	0999	2qfa
7.748543977737427	1001	2qfa
13.3620285987854	1008	2qfa
25.71528673171997	1011	2qfa
31.900110721588135	1027	2qfa
15.4654700756073	1028	2qfa
21.12081789970398	1037	2qfa
27.797771215438843	1040	2qfa
21.56118679046631	1042	2qfa
20.540175676345825	1043	2qfa
18.165954113006592	1044	2qfa
12.837782144546509	1051	2qfa
17.41380500793457	1056	2qfa
24.682398796081543	1061	2qfa
22.000553131103516	1073	2qfa
17.856646299362183	1076	2qfa
15.403622150421143	1081	2qfa
18.938291311264038	1084	2qfa
10.179949045181274	1089	2qfa
12.274988174438477	1100	2qfa
11.469983100891113	1101	2qfa
30.479811668395996	1105	2qfa
33.01040005683899	1112	2qfa
20.190510272979736	1113	2qfa
16.04156494140625	1114	2qfa
15.549959897994995	1130	2qfa
31.15013289451599	1133	2qfa
21.16553807258606	1143	2qfa
6.610506057739258	1151	2qfa
9.44990587234497	1157	2qfa
10.757771968841553	1160	2qfa
21.877629041671753	1161	2qfa
43.6010959148407	1177	2qfa
39.76426100730896	1178	2qfa
30.13147282600403	1180	2qfa
6.828022003173828	1192	2qfa
10.87456202507019	1193	2qfa
9.008985996246338	1206	2qfa
8.971058130264282	1209	2qfa
10.391639947891235	1211	2qfa
13.598923206329346	1217	2qfa
11.199828863143921	1219	2qfa
13.081029176712036	1220	2qfa
7.752203941345215	1222	2qfa
10.633753776550293	1224	2qfa
7.487977027893066	1226	2qfa
29.62270998954773	1231	2qfa
18.654045820236206	1236	2qfa
18.206459760665894	1237	2qfa
5.39043116569519	1248	2qfa
25.542662858963013	1255	2qfa
21.857445240020752	1256	2qfa
11.485444068908691	1265	2qfa
9.821734189987183	1266	2qfa
35.694483041763306	1271	2qfa
36.97485613822937	1280	2qfa
13.211323022842407	1282	2qfa
36.04388689994812	1284	2qfa
32.30076289176941	1285	2qfa
5.910407066345215	1295	2qfa
39.58937406539917	1299	2qfa
5.27710223197937	1300	2qfa
6.8115012645721436	1301	2qfa
22.777214288711548	1310	2qfa
29.802634954452515	1314	2qfa
23.92562484741211	1315	2qfa
21.75033688545227	1325	2qfa
14.074650287628174	1329	2qfa
17.59566903114319	1337	2qfa
15.816073894500732	1341	2qfa
55.97347283363342	1343	2qfa
14.841562032699585	1355	2qfa
5.532289981842041	1357	2qfa
25.410645961761475	1360	2qfa
17.217651844024658	1372	2qfa
27.13322687149048	1381	2qfa
24.22619128227234	1386	2qfa
12.478612899780273	1388	2qfa
9.876749992370605	1404	2qfa
3.8494057655334473	1405	2qfa
9.572899103164673	1413	2qfa
20.662700176239014	1415	2qfa
28.26040482521057	1428	2qfa
5.697075843811035	1432	2qfa
11.350484848022461	1433	2qfa
10.223411321640015	1434	2qfa
30.85303807258606	1435	2qfa
39.87719917297363	1436	2qfa
26.606801986694336	1444	2qfa
33.991904973983765	1447	2qfa
19.65566396713257	1466	2qfa
26.227018117904663	1471	2qfa
39.25639081001282	1477	2qfa
27.869105100631714	1486	2qfa
12.48130202293396	1487	2qfa
18.809678077697754	1491	2qfa
24.099328994750977	1506	2qfa
25.615652799606323	1507	2qfa
24.783409118652344	1511	2qfa
13.202417850494385	1516	2qfa
16.30665397644043	1518	2qfa
6.84442925453186	1521	2qfa
10.838364124298096	1523	2qfa
13.010576963424683	1525	2qfa
15.007384061813354	1531	2qfa
16.142640829086304	1533	2qfa
16.559364795684814	1535	2qfa
20.120412349700928	1536	2qfa
26.618567943572998	1539	2qfa
5.166513919830322	1548	2qfa
9.254073858261108	1553	2qfa
21.118650197982788	1571	2qfa
23.270025968551636	1576	2qfa
13.28455901145935	1581	2qfa
10.84718108177185	1586	2qfa
11.055159091949463	1591	2qfa
8.925233125686646	1594	2qfa
14.928516864776611	1599	2qfa
15.750245809555054	1609	2qfa
18.492161989212036	1612	2qfa
10.42674207687378	1622	2qfa
24.800944805145264	1624	2qfa
30.444459199905396	1630	2qfa
11.010552167892456	1631	2qfa
15.575018167495728	1637	2qfa
38.27171778678894	1638	2qfa
2.5694022178649902	1651	2qfa
17.912472009658813	1657	2qfa
22.776950120925903	1660	2qfa
23.481794834136963	1666	2qfa
41.60429000854492	1673	2qfa
9.393548011779785	1676	2qfa
16.243306159973145	1687	2qfa
20.61312985420227	1689	2qfa
24.731329202651978	1690	2qfa
27.494766235351562	1691	2qfa
13.36011004447937	1699	2qfa
2.7597827911376953	1706	2qfa
21.78116512298584	1711	2qfa
14.67554521560669	1718	2qfa
15.279239177703857	1721	2qfa
24.59134078025818	1726	2qfa
17.55642533302307	1732	2qfa
20.82172679901123	1736	2qfa
20.92123007774353	1741	2qfa
21.10766577720642	1744	2qfa
22.17814302444458	1745	2qfa
12.36559009552002	1750	2qfa
12.867004156112671	1758	2qfa
34.413846015930176	1764	2qfa
7.143643140792847	1781	2qfa
16.980894327163696	1788	2qfa
13.24773621559143	1789	2qfa
12.721633911132812	1790	2qfa
9.597095251083374	1801	2qfa
13.805111169815063	1802	2qfa
10.189817905426025	1804	2qfa
17.59970211982727	1806	2qfa
6.503619909286499	1808	2qfa
30.954177856445312	1810	2qfa
24.33739399909973	1816	2qfa
5.663292169570923	1822	2qfa
18.491636991500854	1825	2qfa
30.787066221237183	1835	2qfa
20.01765489578247	1837	2qfa
19.507768154144287	1846	2qfa
9.714587926864624	1850	2qfa
14.443363904953003	1852	2qfa
22.065458059310913	1856	2qfa
21.29451084136963	1863	2qfa
14.86267638206482	1865	2qfa
11.454530954360962	1871	2qfa
11.856589078903198	1893	2qfa
8.044399976730347	1894	2qfa
21.392386198043823	1895	2qfa
34.79605412483215	1906	2qfa
19.14215922355652	1913	2qfa
20.230735778808594	1927	2qfa
14.578305006027222	1928	2qfa
27.777122974395752	1930	2qfa
10.731962203979492	1936	2qfa
27.256899118423462	1937	2qfa
10.545494079589844	1939	2qfa
16.631184101104736	1940	2qfa
4.1483378410339355	1941	2qfa
11.817853212356567	1943	2qfa
9.217628955841064	1945	2qfa
32.11523103713989	1956	2qfa
